data_class,Project ID,Monitoring Location ID,Monitoring Location Name,AU,Activity ID,Activity Type,Activity Media Name,Activity Media Subdivision,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Measure Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Result Detection/Quantitation Limit Type,Result Detection/Quantitation Limit Measure,Result Detection/Quantitation Limit Unit,Result Comment,Activity Comment,WQP Result ID
external,lp8,lp8-TCC-1,SF Cottonwood Creek,ID17060305CL008_03,lp8-TCC-1-7/9/2001-10:54-FM,Field Msr/Obs,Water,Surface Water,7/9/2001,54:00.0,PST,NULL,NULL,IASCD 2002,Probe/Sensor,NULL,Flow,NULL,NULL,5.00E-02,cfs,NULL,Unfiltered,Accepted,NULL,Calculated,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp8,lp8-TCC-1,SF Cottonwood Creek,ID17060305CL008_03,lp8-TCC-1-7/23/2001-10:29-FM,Field Msr/Obs,Water,Surface Water,7/23/2001,29:00.0,PST,NULL,NULL,IASCD 2002,Probe/Sensor,NULL,Flow,NULL,NULL,6.00E-02,cfs,NULL,Unfiltered,Accepted,NULL,Calculated,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp8,lp8-TCC-1,SF Cottonwood Creek,ID17060305CL008_03,lp8-TCC-1-8/6/2001-11:04-FM,Field Msr/Obs,Water,Surface Water,8/6/2001,04:00.0,PST,NULL,NULL,IASCD 2002,Probe/Sensor,NULL,Flow,NULL,NULL,4.00E-02,cfs,NULL,Unfiltered,Accepted,NULL,Calculated,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp8,lp8-TCC-1,SF Cottonwood Creek,ID17060305CL008_03,lp8-TCC-1-8/21/2001-12:07-FM,Field Msr/Obs,Water,Surface Water,8/21/2001,07:00.0,PST,NULL,NULL,IASCD 2002,Probe/Sensor,NULL,Flow,NULL,NULL,3.00E-02,cfs,NULL,Unfiltered,Accepted,NULL,Calculated,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98101437,Sample-Routine,Water,Surface Water,2/22/1981,30:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,832,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74563616
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98101438,Sample-Routine,Water,Surface Water,4/30/1981,30:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2470,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74563622
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98101439,Sample-Routine,Water,Surface Water,6/10/1981,00:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,5770,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74563628
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98101440,Sample-Routine,Water,Surface Water,8/12/1981,30:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,277,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74563635
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200917,Sample-Routine,Water,Surface Water,10/21/1981,15:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,256,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589014
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200918,Sample-Routine,Water,Surface Water,1/5/1982,35:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,335,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589044
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200919,Sample-Routine,Water,Surface Water,3/10/1982,00:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1120,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589051
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200920,Sample-Routine,Water,Surface Water,5/12/1982,55:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,4050,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589057
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200921,Sample-Routine,Water,Surface Water,6/22/1982,36:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,4160,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589063
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98200922,Sample-Routine,Water,Surface Water,8/18/1982,52:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,339,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74589070
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300734,Sample-Routine,Water,Surface Water,10/13/1982,21:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,389,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607130
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300735,Sample-Routine,Water,Surface Water,12/7/1982,20:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,501,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607137
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300736,Sample-Routine,Water,Surface Water,2/1/1983,45:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,354,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607144
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300737,Sample-Routine,Water,Surface Water,4/11/1983,25:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,856,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607151
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300738,Sample-Routine,Water,Surface Water,6/14/1983,46:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1570,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607158
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98300739,Sample-Routine,Water,Surface Water,8/17/1983,45:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,327,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74607165
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400950,Sample-Routine,Water,Surface Water,10/18/1983,25:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,237,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623214
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400951,Sample-Routine,Water,Surface Water,12/14/1983,10:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,367,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623221
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400952,Sample-Routine,Water,Surface Water,2/15/1984,45:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,814,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623228
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400953,Sample-Routine,Water,Surface Water,5/1/1984,35:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2310,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623235
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400954,Sample-Routine,Water,Surface Water,6/19/1984,30:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,4570,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623242
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98400955,Sample-Routine,Water,Surface Water,8/23/1984,15:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,259,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74623249
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501126,Sample-Routine,Water,Surface Water,10/30/1984,40:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,273,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644418
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501127,Sample-Routine,Water,Surface Water,12/18/1984,25:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,290,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644425
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501128,Sample-Routine,Water,Surface Water,2/16/1985,45:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,276,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644432
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501129,Sample-Routine,Water,Surface Water,4/13/1985,14:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2330,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644439
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501130,Sample-Routine,Water,Surface Water,6/11/1985,40:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2520,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644446
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501131,Sample-Routine,Water,Surface Water,7/30/1985,05:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,200,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644453
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98501132,Sample-Routine,Water,Surface Water,9/21/1985,20:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,368,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74644460
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98600392,Sample-Routine,Water,Surface Water,9/24/1986,00:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,310,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74667748
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98600666,Not determined,Water,Surface Water,1/30/1986,30:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1010,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74669235
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98601121,Not determined,Water,Surface Water,5/28/1986,42:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,3690,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74671576
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98601777,Not determined,Water,Surface Water,11/16/1985,47:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,423,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74674452
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98601829,Not determined,Water,Surface Water,3/29/1986,52:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2390,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74674625
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98601830,Not determined,Water,Surface Water,7/15/1986,45:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,488,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74674629
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98700242,Sample-Routine,Water,Surface Water,1/14/1987,00:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,229,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74683269
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98700328,Sample-Routine,Water,Surface Water,3/18/1987,15:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1590,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74683908
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98700607,Sample-Routine,Water,Surface Water,5/12/1987,26:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1360,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74687184
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98700740,Sample-Routine,Water,Surface Water,6/18/1987,24:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,950,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74688623
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98701111,Sample-Routine,Water,Surface Water,8/18/1987,50:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,190,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74692211
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98800034,Sample-Routine,Water,Surface Water,10/22/1987,32:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,98,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74714182
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98800397,Sample-Routine,Water,Surface Water,12/4/1987,00:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,230,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74718818
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98800843,Sample-Routine,Water,Surface Water,1/20/1988,15:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,132,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74722205
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98801270,Sample-Routine,Water,Surface Water,3/9/1988,00:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,437,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74727256
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98801271,Sample-Routine,Water,Surface Water,4/12/1988,00:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1630,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74727262
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98801416,Sample-Routine,Water,Surface Water,4/20/1988,06:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,3350,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74728734
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98801621,Sample-Routine,Water,Surface Water,6/21/1988,48:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,1120,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74731067
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98802442,Sample-Routine,Water,Surface Water,8/24/1988,15:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,146,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74738694
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900058,Sample-Routine,Water,Surface Water,11/1/1988,38:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,143,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74748697
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900409,Sample-Routine,Water,Surface Water,12/22/1988,00:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,222,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74752672
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900448,Sample-Routine,Water,Surface Water,2/23/1989,35:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,417,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74753236
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900674,Sample-Routine,Water,Surface Water,4/13/1989,20:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2170,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74757835
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900789,Sample-Routine,Water,Surface Water,4/26/1989,16:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,2990,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74759252
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98900790,Sample-Routine,Water,Surface Water,5/10/1989,45:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,4300,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74759258
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98903242,Sample-Routine,Water,Surface Water,7/12/1989,40:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,500,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74782642
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.98903243,Sample-Routine,Water,Surface Water,8/23/1989,35:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,440,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74782647
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.99000069,Sample-Routine,Water,Surface Water,10/3/1989,15:00.0,PDT,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,222,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74799344
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.99000337,Sample-Routine,Water,Surface Water,11/16/1989,35:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,301,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74803689
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.99000563,Sample-Routine,Water,Surface Water,11/29/1989,30:00.0,PST,NULL,NULL,USGS,Unknown,NULL,"Stream flow, instantaneous",NULL,NULL,138,ft3/s,NULL,NULL,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74808322
external,lp1,lp1-USGS-13338500,SF CLEARWATER RIVER AT STITES ID,ID17060305CL001_05T,lp1-nwisid.01.99000563,Sample-Routine,Water,Surface Water,11/29/1989,30:00.0,PST,NULL,NULL,USGS,Unknown,NULL,Turbidity,NULL,NULL,1.3,NTU,NULL,Total,Accepted,NULL,Actual,TBD01,USGS,NULL,NULL,NULL,NULL,NULL,NULL,NWIS-74808323
